Rating,Review,Score,Sentiment
5,my wifes gb microsd card failed on her phone so in order to prevent any issues i got one for her phone and one for my phone we were able to transfer our photos and music over on to these cards with plenty of room to spare,"{'neg': 0.068, 'neu': 0.909, 'pos': 0.023, 'compound': -0.4939}",neutral
5,we bought this card to use in a samsung tab since it came with only gb of storage only about gb left after all the junk and bloatware it comes with we found out we couldnt delete the extra unneeded apps without messing up the system with the gb card we hope to not need anymore storage for the foreseeable future the card was immediately recognized by the system and is intergrated seemlessly being able to use additional memory storage was one reason we got the samsung instead of the apple products,"{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.4404}",neutral
5,perfect counterpart for the microsoft surface rt tablet supports bitlocker encryption so you can keep it password encrypted in case you lose it i have no issues playing hd videos from it using the windows default video player,"{'neg': 0.109, 'neu': 0.713, 'pos': 0.178, 'compound': 0.4767}",neutral
5,i purchased this card to double my disk space for my ms surface rt the price was right and i am happy with my purchase i would recommend this card to anyone needing a gb microsd card,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7351}",positive
5,tested the sd card speed through the play store app gets the speeds advertised and allows me to download more tv shows for my trips perfect,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7269}",positive
5,this puts me at about gb on my phone i will be purchasing more of these as needed for other devices,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i reformatted to fat transferred all the files from my old phone put this in my galaxy s and have hardly thought about it since its huge and just works reliably,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}",neutral
5,superb qualityseems to never gets fullgot it sooner than expecteddid my research before making my move and i was sold with sandisk,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}",positive
5,it is very fast and very very practical i really like almost able to use and in my phone can play full hd only great,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.861}",positive
5,this card works great it has lots of space and great transfer speeds it shipped quickly and the package was in great shape,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9231}",positive
5,i bought this memory card for my dashcam and it works perfectly i have no problems with its write speed or resolution of video you can trust sandisk for a quality product as i have many in use and have had no failures yet,"{'neg': 0.196, 'neu': 0.659, 'pos': 0.145, 'compound': -0.1531}",neutral
5,great addition to my phone came with sd card converter so i was able to transfer data from my old card using my laptop have had no issues and i love all the extra space available for photos and videos,"{'neg': 0.048, 'neu': 0.769, 'pos': 0.182, 'compound': 0.7964}",positive
5,this is an sd card nothing exciting except when they dont work i suppose but this thing worked perfectly i put it in my vivotab windows device and it worked perfectly it has about gb of formatted free space on it typical but most folks expect to get to use the full gb i heartily recommend this device,"{'neg': 0.026, 'neu': 0.703, 'pos': 0.271, 'compound': 0.9661}",positive
5,i started useing it the minute i got it transferred g from my old sd card to the new g micro card with no problem arrived on time and packaged well,"{'neg': 0.158, 'neu': 0.774, 'pos': 0.068, 'compound': -0.4215}",neutral
5,fast transfers i was hesitant to buy a larger micro storage thinking that it would be easy to damage this storage fits the phone perfect and i wouldnt hesitate to buy again,"{'neg': 0.138, 'neu': 0.638, 'pos': 0.224, 'compound': 0.4963}",neutral
5,i mounted the sandisk ultra gb microsdxc card in a dell venue pro tablet as a data drive the card was instantly recognized by the tablet and there is no apparent delay with readwrite operationsthe card i ordered the easy open package came with an sd adapter that allows the card to be used as a regular size sd cardrecommended,"{'neg': 0.076, 'neu': 0.875, 'pos': 0.049, 'compound': -0.1531}",neutral
5,i bought it for a tablet i like having the capacity for music movies and files i have purchased this model before and never had a problem,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.5801}",positive
5,i bought this to replace the gb microsd i had in my phone that up and died on me this one is still kicking so i guess thats a good thing its been about months and all is good,"{'neg': 0.086, 'neu': 0.763, 'pos': 0.151, 'compound': 0.4073}",neutral
5,i bought this to upgrade my phone micro sd works great and lots of storage i have not been able to test the speed of the transfer as google has chosen to turn against their customers and disable any ability to connect phones to pcs in a normal since,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7506}",positive
5,i have seen this other places and they cant beat the price it has saved from using up my main hard drive makes it a instead of which it came with,"{'neg': 0.045, 'neu': 0.865, 'pos': 0.09, 'compound': 0.34}",neutral
5,i use this for my family samsung flight ii phones we have not experienced any problems the kids take a lot of pictures with their phone,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.3089}",neutral
5,super fast tons of room who wouldnt love this micro sd card the price is even great ive been using it on my phone for about months now and ive had zero problems it sped up the processing time of my camera app considerably,"{'neg': 0.112, 'neu': 0.74, 'pos': 0.148, 'compound': 0.4464}",neutral
5,there are lots of sd memory cards on the market today that are cheaper i have always used san disk they never fail fast reliable good solid performance for your digital camera you cannot go wrong with san disk,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8361}",positive
5,i use this in a dlink web cam and it is fast readwrite and reliable sandisk are the best i have tried other brands but always fall back on sandisk,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3818}",neutral
5,sandisk class as far as memory cards to me is the best as for the price of this card is all you need for advance cameras phones ext i bought it for my go pro black edition and it worked flawlessly without and buffering error for my money sandisk is where i would put my money on before any other memory card,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.8052}",positive
5,already many reviews on the product so i just wanted to say i have a few of them and these cards are just plain solid and priced right as well hope to see the gb soon,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.6808}",positive
5,this works just as advertised i have had no problems at all and works great in my new gopro silver edition,"{'neg': 0.188, 'neu': 0.654, 'pos': 0.158, 'compound': 0.0516}",neutral
5,its gigs it works great not sure what else to say about it really not much else to say,"{'neg': 0.085, 'neu': 0.737, 'pos': 0.178, 'compound': 0.4833}",neutral
5,this is an amazing memory chip card at less than half the size of a regular postage stamp this card fits my garmin gps and allows me to take oodles of photos along for viewing and it comes with an adapter to allow using it in my pc with one of the many multicard readers gigabytes in such a tiny card and at a very reasonable price highly recommended,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.7778}",positive
5,good with low pricethankssandisk ulttra i used it for my dash cam and its works i can record unto g but as user i regularly formatting or times amonths to keep memory in a good conditionthanks,"{'neg': 0.044, 'neu': 0.792, 'pos': 0.164, 'compound': 0.6428}",positive
5,i use this in my hisense sero pro and it works great its a good buy for any device,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.7906}",positive
5,works great does what it says it will do price has come down over the years and quality has improved i use it in my note and it does a great job when i fill it up i put everything on an external hard drive and the card can be used over and over and over again,"{'neg': 0.023, 'neu': 0.794, 'pos': 0.183, 'compound': 0.8979}",positive
5,picked up a couple gb cards only because the gb cards are still expensive and or out of stock i try to buy only from amazon directly or fullfilled by amazon for faster shipping i have many many sandisk cards from microsd in our smart phones sdhc in our point and shoots and surveillance cameras and compact flash cards for my d,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6249}",positive
5,nothing really to say except for excellent memory fast and efficient cant go wrong with sandisk using it for my acer iconia tab works like a charm thanks,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9447}",positive
5,this was pretty awesome and cheap i had just bought my galaxy s and figured id upgrade my sd card from the i had its nice to have since the s inexplicably has almost no internal storage still awesome phone though but were not talking about that today,"{'neg': 0.029, 'neu': 0.787, 'pos': 0.184, 'compound': 0.7681}",positive
5,i bought this microsdxc card for my samsung galaxy note edition and it works great the transfer speeds on it are excellent i would definitely recommend it to a friend,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9451}",positive
5,bought this for my samsung tab works great fast and have not had a problem this will also work with the samsung galaxy s,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.7475}",positive
5,this is the fastest microsdhc ive used i got it for a tablet but it turned out the tablet had no microsdhc slot when it arrived so using it for a mp camera it writes very quickly and then off to the next shot im quite pleased with the performance of this cardi think there may be cards even faster but this suits my needs of casual photography,"{'neg': 0.039, 'neu': 0.87, 'pos': 0.091, 'compound': 0.5704}",positive
5,my previous card was a sandisk gb class card this cards speed is about x faster now i can put more music and movies to my hearts content the only thing about this that i can say is a negative is that in order for my htc sensation g to recognize it i had to reformat the card even though the packaging says its android compatible it even has the mighty green andy the android on it lol but after formatting the card in windows i was able to use it in my phone i didnt use the fat utilities so i cannot remark about those formatting proceduresoh and i forgot to add the first card that was sent didnt work at all the card didnt try to format amazon sent me one overnight without charge well i had to return the bad one of course but the process couldnt be easier the card was actually backordered a few weeks because of the deal of the day amazon had on the card which i purchased under as wellthis card is authentic came in sandisk packaging and is indeed a class card,"{'neg': 0.066, 'neu': 0.902, 'pos': 0.032, 'compound': -0.8084}",negative
5,purchased for use as addon memory for motorola razr maxx phone works great package arrived as scheduled all is good,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.7906}",positive
5,i use it on my phone it works well enough android doesnt like to use the card by default so i have to move things manually but thats beside the point the card works well,"{'neg': 0.043, 'neu': 0.839, 'pos': 0.117, 'compound': 0.3909}",neutral
5,just put this memory card into my s formatted it from the storage menu on the s then downloaded the sandisk memory zone app from the google playstore on my phone if i have issues with this memory card ill come back here to update this review but so far so good,"{'neg': 0.035, 'neu': 0.862, 'pos': 0.103, 'compound': 0.6914}",positive
5,no problems yet works fine in htc sensation it seems kinda slow but im thinking its a problem with my phone interface not the card itself,"{'neg': 0.238, 'neu': 0.714, 'pos': 0.048, 'compound': -0.6808}",negative
5,if youre looking for extra storage for your device this is it you can store pics songs and so much more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i got it to expand the memory on my galaxy note love it can hold almost a whole years worth of pictures and videos and other docs if my phone took a larger one id get that one too,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7984}",positive
5,what can i say its a micro sd it serves its purpose and it works just so i would recommend to others,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4173}",neutral
5,the sandisk ultra gb is very fast the quiality is excellent usefull for all device not problem i recomended,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.7147}",positive
5,solid card used for music on phone and apps but has been standing in on my dslr and has functioned great for the purpose got the card at which was a bargain and its finally full,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.8462}",positive
5,sandisk provides dependable storage for my new tablet sandisk is what i rely on for my phone and computers has never let me down,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,months later and no problems its a very solid product and im very happy with it would order again,"{'neg': 0.198, 'neu': 0.565, 'pos': 0.237, 'compound': 0.2467}",neutral
5,when i opened the micro disc and adapter i didt know what to do with them i went to utube on installing them and all became clear the micro fits into the top of the adapter and then the whole thing fits into my camera very neat and high powered,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.7713}",positive
5,this superspeed card works great in my phone i havent had any problems with it since i bought the thing im certainly able to record hd video right onto the card no problem i recommend this for those who need quick data delivery to and from there external card i recommend it,"{'neg': 0.082, 'neu': 0.687, 'pos': 0.231, 'compound': 0.8342}",positive
5,hellowe have been using sandisk memory cards since the beginning of sd cards this latest version was recommended for my samsung galaxy s phone with the zillion photos videos and apps the original gb of space was becoming full and not saving due to lack of space so the sandisk micro sd card was the answer pop the back off easily on the phone slip the mini sd card into the provided slot make sure it clicks in and put the phone cover back on the unit it is as simple as that now i have gb of extra space and my new phone stores anything i want to store i constantly make backups to my home computervery easy the connection simply shows the phone data and the sd card data when connected to the home computer i transferred my largest photovideo file to the sd card now the original gb is open for more instant quality photos and videos when the original card gets loaded again meg camera takes super quality photos and videos but also takes up a lot of spaceadding a micro sd card is less expensive than ordering a gb galaxys but yrmv great productupdate the original super large file that is on the sd card still shows up on the original gallery screen it still has the same functions but my original gb shows more room for the next zillion photos etc,"{'neg': 0.007, 'neu': 0.853, 'pos': 0.14, 'compound': 0.9825}",positive
5,havent experienced any problems arrived really fast its a great price for the gb size and was compatible with my android os tablet well worth the price i plus sandisk is a reputable brand i trust highly recommended,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.9327}",positive
5,what can i say plugged it in and it workeddell venue tablethave always had good luck with sandisk brand,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7096}",positive
5,item came as described yesitem was priced well yesim using the microsd as an external which is always plugged into my mac helps me store a bunch of files for school and as a back up,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.5719}",positive
5,sandisk is the best brand to get for memory cards i bought two of these little gems to go with my sandisk sansa clip zip and they work wonderfully,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.8442}",positive
5,works great its the real deal not a fake as one often finds on some websites great in the galaxy tablet and with an adapter slots easily into my computer,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.921}",positive
5,doesnt seems to be some chinese crap looks like its the original one works fine with my galaxy s and also with my tablet recommended,"{'neg': 0.087, 'neu': 0.633, 'pos': 0.28, 'compound': 0.5859}",positive
5,i am using sandisk sd card for all my devices cellphone tablet and pc what can i say this product is one of the best,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6369}",positive
5,i have of these scandisk ultra gb class microsdhc cards one for my acer iconia a android tablet and one for my linux laptop to move files around ive formatted both differently to make them fit best for their hosting operating system and both are working great no issues and great performancei can stream p movies from these cards without hiccupsi also used one of these cards in my p camera and had no issue whatsoever keeping up with writing speedgreat card,"{'neg': 0.048, 'neu': 0.789, 'pos': 0.163, 'compound': 0.91}",positive
5,maximize your storage now with this product installed easily even for tablet newbees the tablet recognized itno problem and im pretty techno challenged but have used it for picture storage and successful transferring data from the device,"{'neg': 0.069, 'neu': 0.726, 'pos': 0.204, 'compound': 0.7876}",positive
5,got this gb card for my droid razr maxx hd it was recognized by the phone and i have had no troubles with it shipping was only a couple of days,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.6369}",negative
5,installed this in an lg smartphone without incident and it has been working without as hitch ever since more words cannot express my lack of emotion for it but they do make the review long enough to qualify,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.1232}",neutral
5,using this for a dash camera we purchased for the car its doing the job recording the audio and video just fine,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.2023}",neutral
5,good price excellent for my camcorder the micro design was not required for my unit but gives you flexibility for cell phones etc good buy,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.882}",positive
5,great price size and speedyou cannot go wrong with this itemi have bought several of them already in different sizes,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.7687}",positive
5,i had a regular gb card that i used with my blackberry torch it was slow though i replaced it with this card and i can definitely see the difference in speed on my z very happy with it the only thing i had to do was to format the card with my blackberry z and that was it,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.7713}",positive
5,look how many highly positive reviews this card has just get this one it is huge it is fast and reasonably priced for a such a highspeed chipbtw this comes with the filesystem formatted to exfat depending on your device it may not like that and you need to format it to fat the problem is that windows does not support formatting fat filesystems above gb so you can format this as fat under linux or use this tool in windows,"{'neg': 0.081, 'neu': 0.848, 'pos': 0.071, 'compound': 0.0323}",neutral
5,sandisk makes some of the best storage media out there also have a couple of flash drives that i love,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8555}",positive
5,ive officially expanded the memory in my surface pro by how amazing is moderity literally my entire lifes work can be stored on a device smaller than my thumbnail great,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.836}",positive
5,great price great function works in my cannon camera my note and i could not be happier with this purchase,"{'neg': 0.103, 'neu': 0.593, 'pos': 0.304, 'compound': 0.7524}",positive
5,excellent card that i use primarily in my carcam has also been used and been compatible in a small digital camera with the cameras proprietary adaptor,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5719}",positive
5,i needed a memory upgrade for my phone which is a galaxy s the time i got it was on sale and it has yet to fail me once it stores a good amount of media for my device and can hold a number of movies and full resolution pictures i have taken very handy for those long distance trips,"{'neg': 0.062, 'neu': 0.864, 'pos': 0.074, 'compound': -0.0772}",neutral
5,i am using this item to extend the memory capacity on the samsung galaxy tablet very good price with free shippingorder and it works as advertised,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8016}",positive
5,amazon ran a good deal on this gb microsdxc so i jumped on the bandwagon when it arrived i snapped a few photographs to test it out and it worked welluntil i tried to retrieve the files i dont know how but it became corrupt and no longer would reformat or function in any of my devices i exchanged it for a replacement through amazon and the new one works beyond my initial observations browsing seems much faster than previous sdhc class cards thank you amazon for your immediate exchange highly recommended for todays on the go data storage original review was stars but after amazons immediate replacement and great customer service i rerated to stars,"{'neg': 0.032, 'neu': 0.79, 'pos': 0.178, 'compound': 0.9512}",positive
5,works as expected cant complain about it has plenty of storage for pictures and videos will buy again when needed,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.2755}",neutral
5,i have buy the sdxc for xperia arc s even many was saying it support till gb sdhc the sdxc gb work perfectly on the xperia arc s,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7845}",positive
5,i used this for a motorola droid x for music files loading the files seem to be a little herky jerky but once on there they played fine not sure the problem is with the memory card or the phone i am using the amazon app or the motorola app that came with the phone,"{'neg': 0.042, 'neu': 0.78, 'pos': 0.177, 'compound': 0.7779}",positive
5,got this for my new samsung galaxy i cant understand why someone would buy a class for only or bucks cheeper than this class micro sdhcvery fast mbs speedcomes with adapter for pcbeen using san disc flash memory for years with no complaintsif your using an android device or anything that need fast data transfer this card wont dissapoint,"{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.296}",neutral
5,this item works exactly as advertised those negative reviews for this product must be from people who mistakenly reviewed the wrong product or dont know what they have this sandisk ultra gb sdhc micro sd card is truly a class and works fine in my htc phone,"{'neg': 0.165, 'neu': 0.75, 'pos': 0.086, 'compound': -0.6486}",negative
5,works perfect with my samsung tablet very satisfied with this product good quality and awesome highly recommended fast shipment a plus,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.9421}",positive
5,works what more can i say it went down bucks the day after i bout it but whatever great micro sd,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.7684}",positive
5,love it now i have gb in my zte supreme works really well in my phone it restarted my phone a few times when i first put it in but no problems after that no idea why it did that but now i can fit my entire music collection on my android which has reached gb of all rock and metal now i can get rid of that damn ugly ass ipod classic,"{'neg': 0.242, 'neu': 0.631, 'pos': 0.127, 'compound': -0.9254}",negative
5,ordered this to go with the tablet i ordered for my fiance it works well and she loves her tablet,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",positive
5,i have no complaints i wanted a good class microsdhc card and this does the job it has no difficulty keeping up with recordings photos music downloads etc finally a microsd card that doesnt bottleneck my download speed,"{'neg': 0.229, 'neu': 0.7, 'pos': 0.07, 'compound': -0.6808}",negative
5,hard to review this its an amazing little chip with huge capacity and it does what its supposed to do stars,"{'neg': 0.055, 'neu': 0.713, 'pos': 0.231, 'compound': 0.6637}",positive
5,and fairly cheap it is a good microsd fast gb memory chip flexible to be used in everything from just flat memory cards or cameras vids etc,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}",positive
5,plug and play stuck it in my phone and within seconds it was ready to go great way to add extra memory for those of us who can use them in our phones,"{'neg': 0.05, 'neu': 0.725, 'pos': 0.225, 'compound': 0.7906}",positive
5,loaded songs on this and still have lots of room left it works in both of my cell phones and my mp player cruise by sansa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,buy it i could never commit to paying so much for data until my gb filled up so quick so i wasted money buying the gb when in the end i still ended up buying the gb,"{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.7456}",negative
5,what can i say its a sandisk adapter works well fits great in my tablet gb is a lot of space,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7351}",positive
5,this card is fast fast fast it also holds more photos and videos than i have been able to take thus far however as the number of such items increases i can see that i will relatively soon be looking for a or gb card very satisfied with this purchase,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.5256}",positive
5,so far so good fit right into the slot on my samsung s,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.7814}",positive
5,i bought this card for use with my asus transformer book tta to add external and removablereplaceable storage capacity when inserted into the slot provided it was immediately recognized and the driver installed the card appears as available and with the promised storage capacity in the my pc folder of the computer i have been able to move files on and off the card as intended the product is fine and the price was satisfactory,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.7003}",positive
5,price was great delivery was on time now i have plenty on storage in my gopro hero the sd card adapters makes things much easier to transfer files to my other devices,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8885}",positive
5,the site is very reasonably priced unit memory added to my samsung galaxy no pro gb it also helped expand the memory in this to allow for better storage of songs information and i believe it to be a good value,"{'neg': 0.046, 'neu': 0.693, 'pos': 0.261, 'compound': 0.8481}",positive
5,got this for a galaxy s and it worked flawlessly typical sdhc installation with no issues that increased s storage capacity,"{'neg': 0.104, 'neu': 0.711, 'pos': 0.185, 'compound': 0.1779}",neutral
5,works well in my gopro even though it wasnt one of the gopro recommended ones a good buy that has the speed for movies and big pictures,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7003}",positive
5,does everything its supposed to do havent been able to really test speed in a video camera to see if its really class given its from sandisk i expect everything is good great price,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.7906}",positive
5,i bought this for my new samsung g i installed it and the card was immediately recognized it should be big enough for lots of music and videos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i got this for my samsung galaxy tablet according to samsung the tablet can only take a gb card but other reviewers of the tablet said it could take gb i went ahead and bought the gb one and it formatted fine in my tablet,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.296}",neutral
5,great product i use san disk ultra gb on all of my tablets i would highly recommend these to all of my friends,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.8748}",positive
5,got this very fast from amazon and its fast glitch free performance for any smart phone or tablet ive used it in both and whereas i thought my atrix was glitchy this solved the problem with hanging up screens and slow access to music and syncing,"{'neg': 0.051, 'neu': 0.754, 'pos': 0.195, 'compound': 0.7676}",positive
5,this product works great and was a reasonable enough price i am going to buy a larger one next time best chk out the size you can use in your product before buying,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.8519}",positive
5,good deal at a great price it is sturdy and has over gb after its format ill be getting another,"{'neg': 0.109, 'neu': 0.62, 'pos': 0.271, 'compound': 0.6369}",positive
5,i have used these sandisk ultra micro sdhc gb cards exclusively since buying pov cameras that require them i have used them in gopro hero and sony action camerasthese cards are great,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8271}",positive
5,sandisk ultra disks are great for additional storage in a cellphone or with an adapter in a camera to save photos and music,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.8074}",positive
5,i needed extra storage in my garmin for additional topo maps and routes and this card fits the bill it comes with a standard sdhc adapter as most microsdhc cards do plenty of space for extra files on the gps satisified with the purchase,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,fits in my samsung galaxy s migrated all of my music to my phone and no issues fast and good performance just annoyed i lost so much space after formating it,"{'neg': 0.203, 'neu': 0.714, 'pos': 0.083, 'compound': -0.4939}",neutral
5,fits my galaxy siii and gives me lots of storage should be just the thing that i was looking for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,i had a cheap gb sdhc card that just would not behave itself in my android phone and kept throwing errors and becoming corrupt i looked into getting the gb sandisk ultra but read about all the problems on the xda forums that people were having and went with the i wish i had a gb capacity to be honest with the rate at which my sgss camera can suck up storage but its sufficient and most important extremely fast and reliable ive never had an error and never had to format it plugged it in and it was ready to go you get what you pay for,"{'neg': 0.089, 'neu': 0.772, 'pos': 0.139, 'compound': 0.795}",positive
5,i like it for using on my cell phone if used on camera it is slower then the extreme version,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",neutral
5,not a bad prices and really adds the needed storage i added to win and android tablet no problems plug and go,"{'neg': 0.178, 'neu': 0.581, 'pos': 0.241, 'compound': 0.4118}",neutral
5,only can use g after formatted butwhat can you do i still like it for my psp works great fast,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.765}",positive
5,a no brainer here copied the data off the old gb microsd swapped the cards put the data back on and voila space constraints relieved,"{'neg': 0.082, 'neu': 0.821, 'pos': 0.097, 'compound': 0.1027}",neutral
5,works as described good packaging fair price and i have no issues with the product up to this point thanks,"{'neg': 0.087, 'neu': 0.593, 'pos': 0.32, 'compound': 0.7096}",positive
5,i bought this micro sd card to replace the cheap noname card i had been using in my nextboox tablet for the last six months or so when the brand x card suddenly stopped working i opted to spring for the extra and buy a branded replacement so far everything is working fine i hope i am not disappointed six months from now and have to replace this one too,"{'neg': 0.028, 'neu': 0.866, 'pos': 0.106, 'compound': 0.6546}",positive
5,i purchase three of these and they work great and were almost half the local price if you need a reliable high speed micro sd card this is for you,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6249}",positive
5,purchased to use in a dash cam system works perfectly no skips or corruption of files on the recorder highly reccomended,"{'neg': 0.09, 'neu': 0.738, 'pos': 0.172, 'compound': 0.4588}",neutral
5,works fine on my android phoneseems fast when transferring from the computerbut with could be faster stilldont know if there is anything fasterso i am happy with itwould recommend,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7906}",positive
5,this card is great for the money and performs adequately i recommend this product to anyone who needs a memory card,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}",positive
5,put this in my cell phone and loaded it up it works like a charm and have had no problems what so ever with it it worked right out of the box i would buy another one if needed,"{'neg': 0.114, 'neu': 0.766, 'pos': 0.121, 'compound': 0.0772}",neutral
5,cant go wrong with s sandisk product love it bought it to expand the memory on my samsung galaxy s att so far no issues no lag while playing videos,"{'neg': 0.188, 'neu': 0.536, 'pos': 0.277, 'compound': 0.5419}",positive
5,all i can say for now since i have yet to use them is they showed up on time very fast as well each came wrapped in a small paper packet that is small enough to fit in your pocket secondly if these are the right ones i believe they will be excellent since based on the info and exp i know from other ones i have used i got them as gifts for other people so i have not had a chance to notice much hope this helped,"{'neg': 0.02, 'neu': 0.85, 'pos': 0.13, 'compound': 0.8665}",positive
5,what can one say about san disk other than it works and keeps working works well with or without adaptor,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.2732}",neutral
5,i cant believe how much info you can fit on this little card the transfer speeds are unbelievable my phone camera is now always in burst mode because it copies the file so quickly,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.5106}",positive
5,i dont know about the read or write speeds but the micro sd card seems to work fine with my galaxy s and i didnt have to reformat it,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.296}",neutral
