Rating,Review,Score,Sentiment
5,i love it it looks beautiful feels great and i am really happy with it i love the color and the lighted keys,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.9698}",positive
5,purchased this signature keyboard just the other day its replacing an old surface pro keyboard in a word this keyboard is inspiring the aesthetic beauty both in look and feel of this keyboard inspires you to write to do more work to be more creative and productive definitely a recommended accessory,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.945}",positive
5,i have had my surface pro since the beginning of i have had my type cover for months and i absolutely love the combination i wanted the type cover because i use my surface in board meetings and court rooms where it is important to present a classy professional appearance the type cover has a great feel and looks great,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.9545}",positive
5,i love this keyboard sure its expensive but what in life worthwhile isnt the feel of the alcantara is sooooo silky and luxurious the gray color compliments the surface pro nicely i really like the backlit keys of the type keyboard and the tactile feel of the keysthe keyboard attached instantly to the surface and recognized it immediately microsoft really did a wonderful job with this keyboard it did have a weird chemical smell when i opened it but that disappears after about a week overall i would highly recommend even for the extra money this type keyboard if you are trying to decide between the colors of the other ones,"{'neg': 0.041, 'neu': 0.742, 'pos': 0.218, 'compound': 0.9734}",positive
5,bought this cover after prior experience with the standard type cover s they tend to get discolored with standard wear and tear the signature type has so far stayed looking really well the back of this keyboard is incredibly soft to the touch and the front is a bit more rigid but otherwise nice to feel i bought mainly to get a keyboard that matches the tablets grey and this cover is excellent,"{'neg': 0.018, 'neu': 0.83, 'pos': 0.152, 'compound': 0.8847}",positive
5,i own a surface pro i bought a black keyboard with the computer i am very pleased with the keyboard it is solid and functional but this grey twotone signature keyboardwhich functions exactly the same as the one i havehas a nice tactile feel and the color complements the surface the signature gives the surface pro the beautiful all grey look of a surface book or ahem a mac were talking personal taste here for sure but if design and style would add pleasure to using your surface pro you have to take a close look at the signature the other surface keyboard colors are cool too,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9754}",positive
5,the surface pro type cover is an amazing product astonishingly thin and light it is still a comfort to type on even for extended periods it was fun to consider various color options but none of the options spoke to me like the alcantara covered signature edition this cover has a rich feel and a color that compliments the body of the surface pro very well matched with the included surface pen this looks like a set of products designed together as a keyboard any color type cover represents clever and useful technology wrapped in alcantara the cover is all that and more,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9851}",positive
5,this is the best surface keyboard yet even better than any other tablet or in keyboard ive seen or tried the keys feel great you dont even realize its a detachable system its so natural feeling everything feels just right smooth track pad with a nice touch its just great nice color too,"{'neg': 0.0, 'neu': 0.624, 'pos': 0.376, 'compound': 0.9774}",positive
5,the keyboard is easy to use i previously had a sony vaio and that keyboard was never my friend i love the feel of the keys and i seem to type much more accurately with this keyboard,"{'neg': 0.154, 'neu': 0.771, 'pos': 0.075, 'compound': -0.476}",neutral
5,this is a quality keyboard it is well designed easy to use and has many great features,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8442}",positive
5,bought this for my sp specifically for the fingerprint id the fingerprint id works perfectly for turning on my sp though it has not worked as well with the true key password manager so i reverted back to password for true key the typing experience on this keyboard is amazing my pc keyboard now feels mushy by comparison wish this keyboard came in colors other than onyx black,"{'neg': 0.023, 'neu': 0.771, 'pos': 0.206, 'compound': 0.9381}",positive
5,i bought this keyboard solely because i liked how it felt in the store when i typed compared to the type cover i purchased with my surface pro over a year ago id spent time typing on this one in the store and thought i knew what to expect boy was i wrong first yes the keyboard is exponentially more comfortable and feels somehow faster than the older type cover second wow the trackpad this is by far the smoothest and most perfectly tuned trackpad i have ever used the default sensitivity for both movement and taptoclick is perfect third the fingerprint id is more useful than id expected in addition to the windows functionality i already knew about it also works as a login feature for my password manager and im sure much more that i havent discovered yet finally lets talk about cringe lapability the keyboards magnetic attachment to the screen feels stronger and the whole keyboard feels more rigid and solid than my older type cover the end result is a device configuration that very closely mimics the stable feeling of a decent laptop overall this keyboard made my surface pro new again in short this upgrade for my surface pro works perfectly and offers improvements i wasnt expecting ill be honest and say that i almost never use my old touch cover anymore i just didnt like it this however i will use its one of those things i didnt realize i needed until i got it if youre a surface pro owner and youre looking for a way to refresh that system and make it feel new again this works well,"{'neg': 0.024, 'neu': 0.799, 'pos': 0.177, 'compound': 0.9915}",positive
5,works very fine with fingerprint apart from the rest of the features,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2716}",neutral
5,my old type cover for surface pro finally gave out after id pounded away on it for a few years might have been the dog fur that got inside and i had to replace it i bought the surface pro type cover with fingerprint technology and it works great with my surface pro highly recommend it the feel and sound of the keys is much more like a regular keyboard and i love the fingerprint for signing in etc,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.9311}",positive
5,i have a surface pro which is about a year old the one feature i was looking forward to using in windows is hello for signing in this keyboard is the perfect answer not only do i love the fingerprint reader which allows me to use the hello feature but the new keyboard layout is great and the larger trackpad is also a welcome addition it also works really well this was a great tweak on a great product,"{'neg': 0.024, 'neu': 0.691, 'pos': 0.285, 'compound': 0.9803}",positive
5,i have been blown away by this keyboard which in my opinion is the best on any tablet out there i am extremely impressed by the quick response of the fingerprint reader i am satisfied with this keyboard which is a massive improvement from the original surface pro keyboard one word for any surface pro owner get this keyboard,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.9402}",positive
5,if you have a sp or sp you have to get this keyboard it is just perfect incredibly comfortable to type the touchpad is great it sure has some space for improvement but its still one of the best touchpads i experienced,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.9398}",positive
5,the fingerprint saves lot of time and make you more productive one side it feels like actual keyboard other side it makes as a surface cover plus as a productive keyboard unlocks in less than a sec and along with spacious mouse pad most i liked is very easy configuration for multiple fingers,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.831}",positive
5,great feel compliments the surface pro i bought not sure i need the fingerprint reader since windows has hello but why not recommended,"{'neg': 0.136, 'neu': 0.686, 'pos': 0.178, 'compound': 0.2572}",neutral
5,i bought this primarily to gain the fingerprint id capability for my surface pro not only does the fingerprint id work very well but the new arrangementspacing of the typing keys is an unexpectedly dramatic improvement,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7843}",positive
5,i never have one of before but it seems like i can do a lot of stuff with thisand walk around the house with this in my hand,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.8201}",positive
5,i like this products about color layout for choosing to use,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",neutral
5,the wider key spaces help avoid fat fingering and i love the fingerprint id i dont use the touch pad but obviously the larger one on this keyboard would help someone who did im using with a surface pro and everything integrates perfectly set up is simple,"{'neg': 0.029, 'neu': 0.717, 'pos': 0.254, 'compound': 0.9217}",positive
5,very much improved form the surface keypad much smoother track pad and the keys are perfect,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.7951}",positive
5,attaching this keyboard to a topend surface pro really improved the typing experience and ability to add biometric security with easeofuse logon improvement definitely worth the investment and completely consistent with the eventual availability of the topend surface pro next year winwin,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9286}",positive
5,its small but boy is it loud i love it for the size and convince of it goes great on top shelves and fills the room nicely really great,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9811}",positive
5,i purchased this theater system for a friend because the sound on the tv wasnt sufficient setup was very easy and the sound was amazingly good for a very reasonable price the bass was impressive and the clarity of the mid and high tones was excellent at this price point it has roomfilling sound worth the purchase,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9647}",positive
5,the home theater system is sound great and also is easy to connect you can connect it with your cell phone bluetooth and play your music from it i recommend the home theater system to you,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.8979}",positive
5,bought for my husbands garage thinking it was not going to be a great sound boy was i wrong its sounds great big sound great speakers,"{'neg': 0.088, 'neu': 0.565, 'pos': 0.347, 'compound': 0.8807}",positive
5,this is one great speaker system for the pricei was totally surprised at the great quality of this system for the priceit blew us away and i have spent a great deal more for speakers and never received this quality for this price et al,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.9381}",positive
5,husband bought this my bday and i am n love tricky figure out still trying wrap my head around the settings the volume is incredible writing this review under his user account to let everyone know its awesome,"{'neg': 0.037, 'neu': 0.769, 'pos': 0.193, 'compound': 0.8271}",positive
5,this set really packs some punch for this price point easily fills the room with sound and the bass although capable of distorting if you push it too much is very satisfying,"{'neg': 0.055, 'neu': 0.729, 'pos': 0.216, 'compound': 0.7346}",positive
5,speaker bumps bass is nice good sound quality better than my last one and for half the price definitely worth it,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9042}",positive
5,got a question im trying to hook up to my tv sansui brand do you sell the wiring harness to be compatible with it having hard time connecting it bluetooth with my phone awesome would like hooked up to tv thanks jose,"{'neg': 0.029, 'neu': 0.772, 'pos': 0.198, 'compound': 0.8442}",positive
5,nice features for the price and sounds great,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.7845}",positive
5,some of our streaming channels have low audio issues and the tv alone wasnt enough this turned out to be far better than i anticipated at the price paid and solved our audio issues sounds good and quite powerful we rarely ever turn the volume above or,"{'neg': 0.074, 'neu': 0.726, 'pos': 0.2, 'compound': 0.7841}",positive
5,awesome sound awesome bass very good quality for the price better than expected,"{'neg': 0.0, 'neu': 0.386, 'pos': 0.614, 'compound': 0.9359}",positive
5,great price great sound great deal would definitely recommend this to anyone,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.9552}",positive
5,at first i thought this would be just a small laptop style speaker set wow was i surprised this has great power and has fm too bluetooth is great for the money this product is a great deal i am pleased,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.9678}",positive
5,love it the sound is amazing for the price must get another one,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.8402}",positive
5,excellent sound more then my expectations its really great small price big sound,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.8439}",positive
5,i was looking around to get a decent sound system for a good price and at first i was skeptical of this but it has turned out to be pretty good,"{'neg': 0.047, 'neu': 0.662, 'pos': 0.291, 'compound': 0.8573}",positive
5,thinking hard about throwing a party this weekend,"{'neg': 0.154, 'neu': 0.549, 'pos': 0.297, 'compound': 0.3182}",neutral
5,so far working great great sound system i would recommend it,"{'neg': 0.0, 'neu': 0.384, 'pos': 0.616, 'compound': 0.9048}",positive
5,this system sounds amazing and has definitely exceeded my expectations i would recommend this too anyone who is looking for a home theater on a budget,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.8402}",positive
5,i buy audio systems by spec and i had never heard of boytone im an old school audiophile and i have a set of klipsch v pc speakers i was looking for something decent for another application for the money these speakers are very decent the ported subwoofer is a good design and overall sound quality is excellent for the price the visual design is also very nice one selling feature for me was that they are compatible with practically all current media fm usb bluetooth rca sd i compared the boytone system to the big boys creative logitech etc and nothing came close now for the small number of cons when you switch sources the volume goes to which is rather loud also the display is a bit cryptic the system does not always respond to the remote on the first button press but other than these relatively minor issues i have no complaints i would rate them if i could but for the price i will give them a solid,"{'neg': 0.038, 'neu': 0.894, 'pos': 0.068, 'compound': 0.2492}",neutral
5,this does not fit into the category of you get what you pay for the sound is unreal crispclear bold amazing the sound quality is that of a way more expensive system for a piece system that is well constructed heavy for its size and the clarity you will not be disappointed main reason for purchase soundbar and tv voice clarity that we havesucks this an actual deal im buying another for another room,"{'neg': 0.042, 'neu': 0.762, 'pos': 0.196, 'compound': 0.9177}",positive
5,sound is great easy to use easy setup remote works from far away,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}",positive
5,sounds awesome absolutely love it loud and great,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.9286}",positive
5,connects per bluetooth and puts out fantastic sound that can even be adjusted like bass and treble its a sound system without the player but you can hook something up as the player like your phone and well worth it,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.8834}",positive
5,i would suggest buying this product the price is great for the quality of the system,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}",positive
5,highly recommended the bass is amazing my daughter loves it,"{'neg': 0.0, 'neu': 0.422, 'pos': 0.578, 'compound': 0.8622}",positive
5,the boytone w ch home theatre system is powerful for its size the highs are clear and the lows are monotone and soothing,"{'neg': 0.065, 'neu': 0.655, 'pos': 0.28, 'compound': 0.7096}",positive
5,my son had one before and its an excellent sound system,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",positive
5,a very good purchase the sound is just excellentmy housemates cant get enough of it,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4927}",neutral
5,this speaker system is great for music and movies i have it hooked up to my computer and it sounds great the bluetooth is a great bonus as well,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.9578}",positive
5,great sound and functionality for the purchase price,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",positive
5,i didnt have high expectations for this but was pleasantly pleased we had a low audio issue with a couple of the streaming services we subscribe to and even though we had a soundbar hooked up it still wasnt loud enough to hear comfortably if anything else was running nearby so i had a gift card laying around and looked around for a solution near the price range of the gift card and this was what i decided to try and i have to say im glad i did day and night difference we can use all of the streaming services and actually hear them even if there is a fan or two nearby running it was easy to hook up and weve tried all the inputs available and they all have worked beautifully so we are very happy with it,"{'neg': 0.016, 'neu': 0.714, 'pos': 0.27, 'compound': 0.9927}",positive
5,i have no issue at all the price was great and it works as described set up is easy and simple its also small so it does not take up alot of space but the sound it produces is big,"{'neg': 0.038, 'neu': 0.855, 'pos': 0.107, 'compound': 0.4404}",neutral
5,just opened my system very satisfied with itsmall and very powerful simple hook upclear crispy sound and the sub is so powerful with that ground shaking bass im very impressedseriouly i recommend my brotherhes ordering tomorrow,"{'neg': 0.039, 'neu': 0.686, 'pos': 0.276, 'compound': 0.8849}",positive
5,when i first went looking for a small desktop bluetooth speaker system i came across this one people gave it great reviews for being so small so i made with the purchasewhen i received it i inspected the whole thing i found a minor problemone of the buttons was smashed into the unit for the power buttonstation button for radiobut everything else worked and i was impressed with the sound for the bones i shelled outcustomer service rep may seem a little edgy but they did what i asked and shipped me a new one and i love it its funny the price was crossed out and a significantly lower price was advertisedits worth the lower price valuejust not what they had crossed out at the top,"{'neg': 0.044, 'neu': 0.81, 'pos': 0.146, 'compound': 0.9217}",positive
5,this speaker sounds wonderful especially if your one for a deep bass sound it also has stereo fm mode on it as well beats out a lot of speakers for the size im actually going to order one for my dad he loved the sound,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.8658}",positive
5,this product is the best for the price more powerful n the sound comes out splendidpaying less for great product,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9025}",positive
5,this baby is awesome we have this product in our sq ft garage and its work perfect for when i work out so far no issues with it if your looking for a a cheap bt speaker system this will work i can here this thing from across the street highly recommend if you are looking,"{'neg': 0.041, 'neu': 0.786, 'pos': 0.173, 'compound': 0.8448}",positive
5,for such a small systemthis thing packs a nice punch nice designim happy overall cons speaker wires in box interfere with bass so its not as clean as it could be when crankedpower cord is shortstick her anywhere and feel the basspreferably a cornerhighly recommend,"{'neg': 0.044, 'neu': 0.725, 'pos': 0.231, 'compound': 0.8605}",positive
5,works great gives me a clearer sound and the price was good,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.7906}",positive
5,mines was delivered this morning april th just opened it up and im impressed sound is amazing great for moviesvideo games music i actually felt like i was in a theater seriously its that amazing you wont regret it hey you may want to buy another one just for the heck of it,"{'neg': 0.026, 'neu': 0.65, 'pos': 0.324, 'compound': 0.9597}",positive
5,excellent sound more then my expectations its really great small price big sound,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.8439}",positive
5,the sound is booming its a better quality sound in my classroom,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",neutral
5,really sounds great when you blend the treble with the bass the sub packs a lot of powerthe highs are crisp and clean overall a very great surround sound system for the money thank you boytone and ebay,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.932}",positive
5,it sounds good especially for the price the sub hits hard i would recommend honestly very easy to set up also thanks boytone,"{'neg': 0.044, 'neu': 0.502, 'pos': 0.454, 'compound': 0.92}",positive
5,i got this speaker as a gift and at first i wasnt sure if i would have much use for a speakerstereo but i am in love with this speaker as soon as i opened it i love the blackcheckered color it has all over its very convenient for me because it is always connected to my phone via bluetooth and whenever my friends come over and they want to connect their music they can just connect their usb drive into the speaker and i never have to disconnect my phone great quality sound and it works great for when i have bbqs going on in my backyard,"{'neg': 0.012, 'neu': 0.738, 'pos': 0.25, 'compound': 0.9861}",positive
5,a nice little garage setup not even close to w but still good for the price everything works and works well,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8126}",positive
5,this was the most flush to the wall full motion mount so nice to move it around to access the wires etc bolts were a little long or too short that came with the kit for my samsung model so i had to cut the longest set with hack saw one thing to mention make sure you have a recessed outlet so that the mount can be all the way against the wall those are about and easy to install,"{'neg': 0.028, 'neu': 0.867, 'pos': 0.105, 'compound': 0.7545}",positive
5,i feel confident that the inch tv is secure and safe allows viewing from lots of angles very pleased,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.8932}",positive
5,easy installation came with all the tools and parts nothing missing,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.5842}",positive
5,before buying i went to the sanus website and researched this model and made sure it would fit my tvsstarted off with buying one of these and with our smaller rooms we didnt need a huge amount of extention or tilt and wanted to keep them slim for profile we liked the first one so much we bought more this offered us just what we needed they are very flush with the wall and pull out about inches and can tilt from side to side and down so we bought more becuase the price was one of the best for what it offered you can spend hundreds of dollars on these so i feel it was a good bargaininstallation was a bit tricky for us because of finding studs and also thinking about the height of where you want it placed versus where your tv will be attached however we found out how to measure so it made sense for us and it was right where we wanted it we also learned that is was easier to leave the tv standbase on the tv and remove it after you have placed it on the wall mounted holder for the first one we had taken the base off and were trying to hold ityou can imagine holding a big tv and trying to remove the base so waiting until the wall mount was done and we could rest the tv on it it was much easieronce you do one you can do the others much faster this worked with our samsung plasma panasonic plasma and samsung lcd very versatile and many different parts to make it work with your tv extentions longer or shorter screws etc i would recommend this tv wall mount,"{'neg': 0.022, 'neu': 0.907, 'pos': 0.071, 'compound': 0.9386}",positive
5,this is a great wall mount for the large sharp tv that has ports on the backcenter of the tv its very sturdy and secure,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.7759}",positive
5,great product clear picture and its easy to use very user friendly i would recommend this product,"{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.939}",positive
5,went up easy works great,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",positive
5,everything that i expected easy mount once you id hole locations read the directions and do the calcs to be sure you put the holes where they belong much lower price from amazon vendor thank you,"{'neg': 0.053, 'neu': 0.721, 'pos': 0.226, 'compound': 0.7351}",positive
5,this is great it solved my problem the only thing is that after you moved it it you have to straight is up yourself or else it will moved,"{'neg': 0.075, 'neu': 0.698, 'pos': 0.226, 'compound': 0.6597}",positive
5,used to mount tv can easily adjust the viewing angle,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}",neutral
5,a good overall tv mount for large screen tvs with average expertisehandyman skills,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",neutral
5,slim form factor works great in our bedroom,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",positive
5,very easy to install and supports our tv well great product,"{'neg': 0.0, 'neu': 0.371, 'pos': 0.629, 'compound': 0.8977}",positive
5,great bracket i first felt it was somewhat pricey but after it was installed and the tv mounted it was very secure hence well worth the money,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8881}",positive
5,the mount fits very close to the wall and allows the tv to fit closely it swivels up and down and side to side with a reasonable effort the cable handler on the back side keeps the cables neat and under control,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.6705}",positive
5,good quality operates as advertised and plenty strong for my inch flatpanel tv,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.7351}",positive
5,no wonder why its so expensive now i bought it from jr music and computer world via amazon a month ago for less then including shipping i made a huge research before i bought it this mount is the best it has a low profile and yet could be pulled out so you have access to the back of your tv,"{'neg': 0.069, 'neu': 0.8, 'pos': 0.131, 'compound': 0.5994}",positive
5,the geek squad mounted my tv using this wall mount gs did a great job and the wall mount can easily be adjusted for any angle up or down or sideways adjusting the tilt or angle is very easy takes no effort at all well worth the price,"{'neg': 0.074, 'neu': 0.69, 'pos': 0.236, 'compound': 0.8566}",positive
5,my friends point out that theres less expensive ones available through other sites but im loyal to best buyi liked this arm because it doesnt sag like the singlearm mounts that look sexier but really couldnt hold my inch tv this one doesnt sag and does the job we couldnt really say that were going to be swiveling the tv out degrees ask yourself the same before you drop more money on the single arm ones,"{'neg': 0.058, 'neu': 0.769, 'pos': 0.172, 'compound': 0.9078}",positive
5,its a great product very easy to use and mount to wall,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.807}",positive
5,i love this mount very sturdy using quality materials it does exactly what it says it will do i am using it with a lg and it looks and works amazing,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.8402}",positive
5,each side moves inout so easy to get to connections folds flat to wall and almost invisible well thought out,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.677}",positive
5,this mount does a great job for our inch tv it was so simple to mount is very sturdy and is aesthetically pleasing sanus engineered this product the way a product should be engineered,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.8176}",positive
5,we purchased a inch tv from best buy and didnt have our cable company coming in to move around the cable wires also with the kids gaming systems i was concerned that on a fixed tv wall mount we wouldnt be able to move the tv out from the wall when needed to plug in new things or when the cable came so the mount holds great i thought it was going to fall off my wall its kind of amazing the way it works and the tv is so big it makes me a little nervous but its doing the job i had bestbuy install it and your guys are great everything is covered for one year i feel like we got our moneys worth good product and i would recommend,"{'neg': 0.01, 'neu': 0.809, 'pos': 0.181, 'compound': 0.976}",positive
5,purchased this product to mount my new panasonic plasma tv model tcpgt wanted a fully articulating mount so i could move it easily to adjust viewing angle as well as access connections on back of the tv and also wanted a slim profile so it would sit as close to the wall as possible when fully retracted this mount does all of these things well i was originally looking at the vlf which appeared very similar to the vlf except the vlf only accomodates tvs up to and costs less so i emailed sanus asking about the difference and one of the reps immediately replied and asked that i call him so he could explain he told me that the vlf is the second generation of the vlf and offers improved balancing of large tvs this made sense because i did recall seeing a few customer reviews of the vlf saying that their tvs wouldnt hang perfectly level of course this begs the question of why they are still selling the vlf when they have admitted it needed to be updated anyway i needed to mount my tv centered between two windows but the two studs i had to use were exactly four inches off center of where the mount neeeded to be hung since the vlf has multiple predrilled slots which are designed to accomodate studs between and apart i was able to use two unmatching slots to compensate for three of those four inches but this still left me with the mount being one inch offcenter between my two windows to get that last inch i hung the tv on the mount and then simply slid the tv one inch to the left so it was hanging one inch offcenter of the mount but perfectly centered between my two windows problem solved no the lb tv would eversoslightly tilt to the left since it was hanging offcenter so much for nd generation improvement of the mount it still has very little tolerance for tvs not hanging perfectly centered undeterred and deciding that the tv was hanging about lower than where i really wanted it i started over and installed the mount higher and intentionally a bit offlevel to the right so when i reinstalled the tv one inch to the left of center on the mount it hung perfectly bottom line the multiple predrilled mounting slots give you some flexibility to accomodate offcenter studs but if you need more than or inches of wiggle room then be prepared to take more creative action,"{'neg': 0.056, 'neu': 0.882, 'pos': 0.061, 'compound': -0.4161}",neutral
5,easy to set upeasy to handlethe slim design almost makes my tv look like its part off the wall,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6597}",positive
5,bought for my samsung tv easy to install works great allows easy access for cabling or other minor adjustments,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.872}",positive
5,i have a sony mounted in this baby and am very impressed with the stability the full motion feature is excellent as it allows me to watch the monster from any direction,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.796}",positive
5,this wall hanger was big enough to mount the and inch televisions we purchased the range of motion once the tv was mounted is awesome,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.6249}",positive
5,works as advertised,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5,this product fulfills my needs perfectly i give it five stars,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",positive
5,great mount was easy to hang on the wall although i did need some help with the tv being that its,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.8658}",positive
5,easy install and easy to use,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",positive
5,excellent product hold tv perfectly only complaint is that it was more expensive than at costco which was sold out,"{'neg': 0.081, 'neu': 0.627, 'pos': 0.292, 'compound': 0.7717}",positive
5,came brand new in original box it fit perfectly,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.8402}",positive
5,this is another testament to the customer service of sanus after reading their reviews i decided to spend the extra money for a quality product upon installation i found the mount to be slightly defective i called the customer service department to trouble shoot it they first pointed out that i bought the product through a third person party on amazonwhich you never know if they have refurbished it or whatever after that they quickly identified that the defective part could not be fixed through some replacement part their solution they sent me a whole brand new one the conversation with customer service was with a guynot a computer in minnesotanot a third world country and took five minutes from hello to goodbye the new mount arrived in three days the new mount was defect free and a great product they told me they didnt even need to return the old mount and to keep the old mount for spare parts not sure how anyone could ask any better servicethanks sanus,"{'neg': 0.082, 'neu': 0.833, 'pos': 0.085, 'compound': 0.3867}",neutral
5,works very well with my samsung i plan on purchasing for my in the living room as well,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.584}",positive
5,we were deciding between flat mount for lower cost and this glad we went with it we love it for our plasma tv,"{'neg': 0.074, 'neu': 0.669, 'pos': 0.258, 'compound': 0.7579}",positive
5,ok this is for those on the fence about buying a cheaper mount or a sanus i have bought about mounts from amazon and they all have been the or mounts they have all worked fine but i have a heavy plasma and wanted an articulating mount i would not tract any of this amounts to do anything but just hang the tvi bit the bullet and ordered the sanus st impression is wow this bracket weighs lbs yes lbs almost as much as some tvs the cheaper mounts barely register on the scale you immediately notice the heft and quality of this piece it moves fluidly and it is all finished nicely everything is well though out and all edges are finished bolts all have covers and it has zero cheap feel to iti was in the camp of why pay more but with tvs climbing in prices again there is no way after side by side comparison you would buy the cheaper one order both and when you pick up the sanus box without even opening it you will be blown away i will update when used for a while but unless things go bad fast i cant see tho snot being a huge jump in quality i live in ca and always feared a tv coming off the wall but i feel confident this will be up there no matter what,"{'neg': 0.065, 'neu': 0.815, 'pos': 0.121, 'compound': 0.9022}",positive
5,i love the full motion makes my tv come to life would recommend to everyone,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.7717}",positive
5,bought this mount for my flat screen and it works fantastic it can tilt left to right up and down and pull out from the wall for better viewing it was easy to install and best purchase yet,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9274}",positive
5,this device does exactly what we wanted it to do we are able to easily move the television into the exact line of viewing that we want i am glad we purchased this instead of just a regular tilt mount,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.6908}",positive
